DataMovimento;CodLinha;NomeLinha;TipoPassageiro;NomePassageiro;Demanda
18/02/2022;628;Sítio São João/Parque Santa Maria       ;3;Estudante;9
18/02/2022;628;Sítio São João/Parque Santa Maria       ;4;Gratuidade Idoso;409
18/02/2022;628;Sítio São João/Parque Santa Maria       ;5;Vale-transporte (vermelho);2
18/02/2022;628;Sítio São João/Parque Santa Maria       ;11;Idoso Identificação;176
18/02/2022;628;Sítio São João/Parque Santa Maria       ;12;Estudante com débito;397
18/02/2022;628;Sítio São João/Parque Santa Maria       ;15;Projovem;4
18/02/2022;628;Sítio São João/Parque Santa Maria       ;16;Grat. Deficiente - S/Acomp;71
18/02/2022;628;Sítio São João/Parque Santa Maria       ;31;Vt. Institucional;2
18/02/2022;628;Sítio São João/Parque Santa Maria       ;32;Gratuidade Infantil;4
18/02/2022;628;Sítio São João/Parque Santa Maria       ;37;VT Beneficio Piloto BUM;1
18/02/2022;629;Cj Palmeiras/Perimetral                 ;3;Estudante;4
18/02/2022;629;Cj Palmeiras/Perimetral                 ;4;Gratuidade Idoso;1041
18/02/2022;629;Cj Palmeiras/Perimetral                 ;5;Vale-transporte (vermelho);8
18/02/2022;629;Cj Palmeiras/Perimetral                 ;6;Crachá Empresas;1
18/02/2022;629;Cj Palmeiras/Perimetral                 ;9;Vt. Identificação;10
18/02/2022;629;Cj Palmeiras/Perimetral                 ;11;Idoso Identificação;283
18/02/2022;629;Cj Palmeiras/Perimetral                 ;12;Estudante com débito;801
18/02/2022;629;Cj Palmeiras/Perimetral                 ;15;Projovem;6
18/02/2022;629;Cj Palmeiras/Perimetral                 ;16;Grat. Deficiente - S/Acomp;87
18/02/2022;629;Cj Palmeiras/Perimetral                 ;31;Vt. Institucional;3
18/02/2022;629;Cj Palmeiras/Perimetral                 ;32;Gratuidade Infantil;4
18/02/2022;629;Cj Palmeiras/Perimetral                 ;37;VT Beneficio Piloto BUM;4
18/02/2022;630;Itamaraty/Elizabeth II                  ;3;Estudante;3
18/02/2022;630;Itamaraty/Elizabeth II                  ;4;Gratuidade Idoso;454
18/02/2022;630;Itamaraty/Elizabeth II                  ;5;Vale-transporte (vermelho);2
18/02/2022;630;Itamaraty/Elizabeth II                  ;9;Vt. Identificação;1
18/02/2022;630;Itamaraty/Elizabeth II                  ;11;Idoso Identificação;197
18/02/2022;630;Itamaraty/Elizabeth II                  ;12;Estudante com débito;387
18/02/2022;630;Itamaraty/Elizabeth II                  ;15;Projovem;4
18/02/2022;630;Itamaraty/Elizabeth II                  ;16;Grat. Deficiente - S/Acomp;60
18/02/2022;630;Itamaraty/Elizabeth II                  ;31;Vt. Institucional;3
18/02/2022;630;Itamaraty/Elizabeth II                  ;32;Gratuidade Infantil;5
18/02/2022;631;Carlos Albuquerque                      ;2;Popular;2
18/02/2022;631;Carlos Albuquerque                      ;3;Estudante;7
18/02/2022;631;Carlos Albuquerque                      ;4;Gratuidade Idoso;581
18/02/2022;631;Carlos Albuquerque                      ;5;Vale-transporte (vermelho);4
18/02/2022;631;Carlos Albuquerque                      ;9;Vt. Identificação;2
18/02/2022;631;Carlos Albuquerque                      ;11;Idoso Identificação;120
18/02/2022;631;Carlos Albuquerque                      ;12;Estudante com débito;304
18/02/2022;631;Carlos Albuquerque                      ;15;Projovem;2
18/02/2022;631;Carlos Albuquerque                      ;16;Grat. Deficiente - S/Acomp;31
18/02/2022;631;Carlos Albuquerque                      ;31;Vt. Institucional;1
18/02/2022;631;Carlos Albuquerque                      ;32;Gratuidade Infantil;1
18/02/2022;631;Carlos Albuquerque                      ;37;VT Beneficio Piloto BUM;1
18/02/2022;632;Alto Alegre/Messejana                   ;2;Popular;4
18/02/2022;632;Alto Alegre/Messejana                   ;3;Estudante;15
18/02/2022;632;Alto Alegre/Messejana                   ;4;Gratuidade Idoso;759
18/02/2022;632;Alto Alegre/Messejana                   ;5;Vale-transporte (vermelho);3
18/02/2022;632;Alto Alegre/Messejana                   ;9;Vt. Identificação;4
18/02/2022;632;Alto Alegre/Messejana                   ;11;Idoso Identificação;383
18/02/2022;632;Alto Alegre/Messejana                   ;12;Estudante com débito;680
18/02/2022;632;Alto Alegre/Messejana                   ;15;Projovem;5
18/02/2022;632;Alto Alegre/Messejana                   ;16;Grat. Deficiente - S/Acomp;146
18/02/2022;632;Alto Alegre/Messejana                   ;32;Gratuidade Infantil;10
18/02/2022;632;Alto Alegre/Messejana                   ;37;VT Beneficio Piloto BUM;2
18/02/2022;633;Passaré/Centro                          ;3;Estudante;25
18/02/2022;633;Passaré/Centro                          ;4;Gratuidade Idoso;337
18/02/2022;633;Passaré/Centro                          ;5;Vale-transporte (vermelho);21
18/02/2022;633;Passaré/Centro                          ;9;Vt. Identificação;25
18/02/2022;633;Passaré/Centro                          ;11;Idoso Identificação;152
18/02/2022;633;Passaré/Centro                          ;12;Estudante com débito;258
18/02/2022;633;Passaré/Centro                          ;15;Projovem;1
18/02/2022;633;Passaré/Centro                          ;16;Grat. Deficiente - S/Acomp;13
18/02/2022;633;Passaré/Centro                          ;31;Vt. Institucional;2
18/02/2022;633;Passaré/Centro                          ;32;Gratuidade Infantil;1
18/02/2022;633;Passaré/Centro                          ;37;VT Beneficio Piloto BUM;1
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;2;Popular;2
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;4;Gratuidade Idoso;141
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;5;Vale-transporte (vermelho);2
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;9;Vt. Identificação;2
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;11;Idoso Identificação;70
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;12;Estudante com débito;156
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;15;Projovem;1
18/02/2022;634;Lagoa Redonda/Abreulândia/Esquerda      ;16;Grat. Deficiente - S/Acomp;20
18/02/2022;635;Cj Tamandaré                            ;3;Estudante;1
18/02/2022;635;Cj Tamandaré                            ;4;Gratuidade Idoso;267
18/02/2022;635;Cj Tamandaré                            ;5;Vale-transporte (vermelho);2
18/02/2022;635;Cj Tamandaré                            ;9;Vt. Identificação;1
18/02/2022;635;Cj Tamandaré                            ;11;Idoso Identificação;74
18/02/2022;635;Cj Tamandaré                            ;12;Estudante com débito;183
18/02/2022;635;Cj Tamandaré                            ;16;Grat. Deficiente - S/Acomp;19
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;3;Estudante;2
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;4;Gratuidade Idoso;352
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;5;Vale-transporte (vermelho);2
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;6;Crachá Empresas;2
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;9;Vt. Identificação;2
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;11;Idoso Identificação;222
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;12;Estudante com débito;371
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;15;Projovem;4
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;16;Grat. Deficiente - S/Acomp;70
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;32;Gratuidade Infantil;1
18/02/2022;636;Cj Palmeiras/Parque Santa Maria         ;37;VT Beneficio Piloto BUM;2
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;3;Estudante;1
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;4;Gratuidade Idoso;338
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;5;Vale-transporte (vermelho);2
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;9;Vt. Identificação;2
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;11;Idoso Identificação;81
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;12;Estudante com débito;284
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;15;Projovem;2
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;16;Grat. Deficiente - S/Acomp;22
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;32;Gratuidade Infantil;2
18/02/2022;637;Cj Maria Tomásia/Santa Filomena         ;37;VT Beneficio Piloto BUM;1
18/02/2022;638;Pedras/Br 116/Centro;4;Gratuidade Idoso;287
18/02/2022;638;Pedras/Br 116/Centro;5;Vale-transporte (vermelho);1
18/02/2022;638;Pedras/Br 116/Centro;6;Crachá Empresas;1
18/02/2022;638;Pedras/Br 116/Centro;9;Vt. Identificação;1
18/02/2022;638;Pedras/Br 116/Centro;11;Idoso Identificação;44
18/02/2022;638;Pedras/Br 116/Centro;12;Estudante com débito;163
18/02/2022;638;Pedras/Br 116/Centro;16;Grat. Deficiente - S/Acomp;3
18/02/2022;638;Pedras/Br 116/Centro;31;Vt. Institucional;1
18/02/2022;639;Planalto Coaçu/Messejana                ;3;Estudante;2
18/02/2022;639;Planalto Coaçu/Messejana                ;4;Gratuidade Idoso;321
18/02/2022;639;Planalto Coaçu/Messejana                ;5;Vale-transporte (vermelho);1
18/02/2022;639;Planalto Coaçu/Messejana                ;9;Vt. Identificação;6
18/02/2022;639;Planalto Coaçu/Messejana                ;11;Idoso Identificação;132
18/02/2022;639;Planalto Coaçu/Messejana                ;12;Estudante com débito;261
18/02/2022;639;Planalto Coaçu/Messejana                ;15;Projovem;1
18/02/2022;639;Planalto Coaçu/Messejana                ;16;Grat. Deficiente - S/Acomp;50
18/02/2022;639;Planalto Coaçu/Messejana                ;32;Gratuidade Infantil;2
18/02/2022;639;Planalto Coaçu/Messejana                ;37;VT Beneficio Piloto BUM;1
18/02/2022;640;Cj Alvorada/Messejana                   ;2;Popular;2
18/02/2022;640;Cj Alvorada/Messejana                   ;3;Estudante;15
18/02/2022;640;Cj Alvorada/Messejana                   ;4;Gratuidade Idoso;601
18/02/2022;640;Cj Alvorada/Messejana                   ;5;Vale-transporte (vermelho);6
18/02/2022;640;Cj Alvorada/Messejana                   ;11;Idoso Identificação;209
18/02/2022;640;Cj Alvorada/Messejana                   ;12;Estudante com débito;575
18/02/2022;640;Cj Alvorada/Messejana                   ;15;Projovem;2
18/02/2022;640;Cj Alvorada/Messejana                   ;16;Grat. Deficiente - S/Acomp;66
18/02/2022;640;Cj Alvorada/Messejana                   ;28;Transbordo;2
18/02/2022;640;Cj Alvorada/Messejana                   ;31;Vt. Institucional;3
18/02/2022;640;Cj Alvorada/Messejana                   ;32;Gratuidade Infantil;3
18/02/2022;640;Cj Alvorada/Messejana                   ;37;VT Beneficio Piloto BUM;8
18/02/2022;641;Guajerú I                               ;3;Estudante;2
18/02/2022;641;Guajerú I                               ;4;Gratuidade Idoso;343
18/02/2022;641;Guajerú I                               ;5;Vale-transporte (vermelho);2
18/02/2022;641;Guajerú I                               ;9;Vt. Identificação;3
18/02/2022;641;Guajerú I                               ;11;Idoso Identificação;136
18/02/2022;641;Guajerú I                               ;12;Estudante com débito;170
18/02/2022;641;Guajerú I                               ;15;Projovem;2
18/02/2022;641;Guajerú I                               ;16;Grat. Deficiente - S/Acomp;27
18/02/2022;641;Guajerú I                               ;32;Gratuidade Infantil;2
18/02/2022;641;Guajerú I                               ;37;VT Beneficio Piloto BUM;3
18/02/2022;642;Guajerú II                              ;3;Estudante;7
18/02/2022;642;Guajerú II                              ;4;Gratuidade Idoso;393
18/02/2022;642;Guajerú II                              ;6;Crachá Empresas;1
18/02/2022;642;Guajerú II                              ;9;Vt. Identificação;1
18/02/2022;642;Guajerú II                              ;11;Idoso Identificação;145
18/02/2022;642;Guajerú II                              ;12;Estudante com débito;242
18/02/2022;642;Guajerú II                              ;15;Projovem;2
18/02/2022;642;Guajerú II                              ;16;Grat. Deficiente - S/Acomp;41
18/02/2022;642;Guajerú II                              ;32;Gratuidade Infantil;1
18/02/2022;642;Guajerú II                              ;37;VT Beneficio Piloto BUM;4
18/02/2022;643;Barroso Circular                        ;2;Popular;1
18/02/2022;643;Barroso Circular                        ;3;Estudante;1
18/02/2022;643;Barroso Circular                        ;4;Gratuidade Idoso;299
18/02/2022;643;Barroso Circular                        ;9;Vt. Identificação;11
18/02/2022;643;Barroso Circular                        ;11;Idoso Identificação;106
18/02/2022;643;Barroso Circular                        ;12;Estudante com débito;251
18/02/2022;643;Barroso Circular                        ;16;Grat. Deficiente - S/Acomp;18
18/02/2022;643;Barroso Circular                        ;32;Gratuidade Infantil;2
18/02/2022;643;Barroso Circular                        ;37;VT Beneficio Piloto BUM;3
18/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;4;Gratuidade Idoso;26
18/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;11;Idoso Identificação;2
18/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;12;Estudante com débito;19
18/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;16;Grat. Deficiente - S/Acomp;2
18/02/2022;645;Cj João Paulo II                        ;3;Estudante;2
18/02/2022;645;Cj João Paulo II                        ;4;Gratuidade Idoso;205
18/02/2022;645;Cj João Paulo II                        ;9;Vt. Identificação;3
18/02/2022;645;Cj João Paulo II                        ;11;Idoso Identificação;58
18/02/2022;645;Cj João Paulo II                        ;12;Estudante com débito;149
18/02/2022;645;Cj João Paulo II                        ;16;Grat. Deficiente - S/Acomp;26
18/02/2022;646;Cj São Cristóvão                        ;3;Estudante;2
18/02/2022;646;Cj São Cristóvão                        ;4;Gratuidade Idoso;354
18/02/2022;646;Cj São Cristóvão                        ;5;Vale-transporte (vermelho);2
18/02/2022;646;Cj São Cristóvão                        ;9;Vt. Identificação;1
18/02/2022;646;Cj São Cristóvão                        ;11;Idoso Identificação;105
18/02/2022;646;Cj São Cristóvão                        ;12;Estudante com débito;262
18/02/2022;646;Cj São Cristóvão                        ;15;Projovem;1
18/02/2022;646;Cj São Cristóvão                        ;16;Grat. Deficiente - S/Acomp;25
18/02/2022;646;Cj São Cristóvão                        ;31;Vt. Institucional;1
18/02/2022;646;Cj São Cristóvão                        ;32;Gratuidade Infantil;5
18/02/2022;647;Luiz Gonzaga/Messejana;4;Gratuidade Idoso;109
18/02/2022;647;Luiz Gonzaga/Messejana;5;Vale-transporte (vermelho);3
18/02/2022;647;Luiz Gonzaga/Messejana;9;Vt. Identificação;1
18/02/2022;647;Luiz Gonzaga/Messejana;11;Idoso Identificação;28
18/02/2022;647;Luiz Gonzaga/Messejana;12;Estudante com débito;74
18/02/2022;647;Luiz Gonzaga/Messejana;15;Projovem;1
18/02/2022;647;Luiz Gonzaga/Messejana;16;Grat. Deficiente - S/Acomp;11
18/02/2022;647;Luiz Gonzaga/Messejana;32;Gratuidade Infantil;1
18/02/2022;648;Cidade Nobre/Messejana                  ;3;Estudante;21
18/02/2022;648;Cidade Nobre/Messejana                  ;4;Gratuidade Idoso;246
18/02/2022;648;Cidade Nobre/Messejana                  ;5;Vale-transporte (vermelho);1
18/02/2022;648;Cidade Nobre/Messejana                  ;6;Crachá Empresas;1
18/02/2022;648;Cidade Nobre/Messejana                  ;9;Vt. Identificação;16
18/02/2022;648;Cidade Nobre/Messejana                  ;11;Idoso Identificação;81
18/02/2022;648;Cidade Nobre/Messejana                  ;12;Estudante com débito;187
18/02/2022;648;Cidade Nobre/Messejana                  ;15;Projovem;5
18/02/2022;648;Cidade Nobre/Messejana                  ;16;Grat. Deficiente - S/Acomp;6
18/02/2022;648;Cidade Nobre/Messejana                  ;32;Gratuidade Infantil;2
18/02/2022;648;Cidade Nobre/Messejana                  ;37;VT Beneficio Piloto BUM;4
18/02/2022;649;Cidade Func/Sítio São José/CMR;3;Estudante;6
18/02/2022;649;Cidade Func/Sítio São José/CMR;4;Gratuidade Idoso;285
18/02/2022;649;Cidade Func/Sítio São José/CMR;5;Vale-transporte (vermelho);1
18/02/2022;649;Cidade Func/Sítio São José/CMR;9;Vt. Identificação;12
18/02/2022;649;Cidade Func/Sítio São José/CMR;11;Idoso Identificação;85
18/02/2022;649;Cidade Func/Sítio São José/CMR;12;Estudante com débito;249
18/02/2022;649;Cidade Func/Sítio São José/CMR;15;Projovem;3
18/02/2022;649;Cidade Func/Sítio São José/CMR;16;Grat. Deficiente - S/Acomp;16
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;3;Estudante;29
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;4;Gratuidade Idoso;1587
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;5;Vale-transporte (vermelho);8
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;9;Vt. Identificação;17
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;11;Idoso Identificação;279
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;12;Estudante com débito;886
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;15;Projovem;6
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;16;Grat. Deficiente - S/Acomp;46
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;31;Vt. Institucional;4
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;32;Gratuidade Infantil;5
18/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;37;VT Beneficio Piloto BUM;4
18/02/2022;653;Santa Fé;4;Gratuidade Idoso;177
18/02/2022;653;Santa Fé;9;Vt. Identificação;3
18/02/2022;653;Santa Fé;11;Idoso Identificação;45
18/02/2022;653;Santa Fé;12;Estudante com débito;109
18/02/2022;653;Santa Fé;16;Grat. Deficiente - S/Acomp;13
18/02/2022;653;Santa Fé;32;Gratuidade Infantil;1
